INTERNAL_KEY,SITENAME,SITECODE,COUNTRY,SITE STATUS,INTEREST STATUS,NOWAK CODE,BIRDNAME,LAY_TITLE,SEASON,COUNT,UNITS,Pop UNITS,YEAR,CRITERIA_DESC,proportion,assemb component,X_COORDINATE,Y_COORDINATE
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,272,Individuals,272 i,5 year peak mean 1994/95 -1998/99,Nationally important population (GB passage),0.9,N,321146,379996
7000074,The New Forest,UK11047,E,Classified/designatd,nationally important,302,Sylvia undata,Dartford warbler ,B,538,Pairs,538 p,,Nationally important population (GB breeding),33.625,N,424205.8,103038
7000074,The New Forest,UK11047,E,Classified/designatd,nationally important,082,Circus cyaneus,Hen harrier,W,15,Individuals,15 i,,Nationally important population (GB wintering),2,N,424205.8,103038
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,20,,20 n,Seabird 2000 Census,Nationally important population (GB breeding),1.02722136620442,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,179,Larus ridibundus (North-western Europe - breeding),Black-headed gull ,B,3835,,3835 n,Seabird 2000 Census,Nationally important population (GB breeding),2.99827218213233,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,W,483,Individuals,483 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.2075,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,160,Numenius arquata (Europe - breeding),Eurasian curlew ,P,1779,Individuals,1779 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.2093813732155,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,P,60,Individuals,60 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),44.1176470588235,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,49,Individuals,49 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),8.20770519262982,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,004,Tachybaptus ruficollis (Western Palearctic),Little grebe ,W,147,Individuals,147 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.89189189189189,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,026,Egretta garzetta (Sub-Saharan Africa - breeding),Little egret ,P,29,Individuals,29 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.75757575757576,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,046a,Branta bernicla bernicla (Western Siberia/Western Europe),Dark-bellied brent goose,W,1633,Individuals,1633 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.66462793068298,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,2437,Individuals,2437 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.11636828644501,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,W,15296,Individuals,15296 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.01973333333333,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,054,Anas acuta (North-western Europe),Northern pintail ,W,763,Individuals,763 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.27166666666667,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,4609,Individuals,4609 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.4622461928934,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,132,Recurvirostra avosetta (Western Europe/Western Mediterranean - breeding),Pied avocet ,W,380,Individuals,380 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),11.1929307805596,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,917,Individuals,917 i,5 year peak mean 1998/9-2002/3,International population (passage),1.25616438356164,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,77501,Individuals,77501 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,158,Numenius phaeopus (Europe/Western Africa),Whimbrel ,P,98,Individuals,98 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),3.26666666666667,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,1504,Individuals,1504 i,5 year peak mean 1998/9-2002/3,International population (Wintering),4.29714285714286,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,394,Anser albifrons albifrons (North-western Siberia/North-eastern & North-western Europe),Greater white-fronted goose ,W,973,Individuals,973 i,5 year peak mean for 1996/7-2000/01,Nationally important population (GB wintering),16.8048359240069,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,3610,Individuals,3610 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.88020833333333,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,1712,Individuals,1712 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.47459086993971,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,176,Larus melanocephalus,Mediterranean gull ,B,13,,13 n,Seabird 2000 Census,Nationally important population (GB breeding),12.037037037037,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,W,53,Individuals,53 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),7.57142857142857,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,9017,Individuals,9017 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.62234616768622,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,3004,Individuals,3004 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.05923836389281,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,142,Vanellus vanellus (Europe - breeding),Northern lapwing ,W,15129,Individuals,15129 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.0086,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,internationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,2098,Individuals,2098 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.97725118483412,N,597649.4,166303.8
7000028,The Swale,UK11071,E,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,7522,Individuals,7522 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.0088,N,597649.4,166303.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,6373,Individuals,6373 i,5 year peak mean 1998/9-2002/3,International population (passage),2.5492,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,33,Pairs,33 p,5 year mean 1992-1996,Nationally important population (GB breeding),1.69491525423729,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,376,Individuals,376 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),62.9815745393635,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,394,Anser albifrons albifrons (North-western Siberia/North-eastern & North-western Europe),Greater white-fronted goose ,W,100,Individuals,100 i,,Nationally important population (GB wintering),1.72711571675302,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,183,Larus fuscus (Western Europe/Mediterranean/Western Africa),Lesser black-backed gull ,P,1993,Individuals,1993 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.28028046151061,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,169,Arenaria interpres (Western Palearctic - wintering),Ruddy turnstone ,P,888,Individuals,888 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.79212916246216,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,292541,Individuals,292541 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,193,Sterna hirundo (Northern/Eastern Europe - breeding),Common tern ,B,152,Pairs,152 p,Count as at 1993,Nationally important population (GB breeding),1.49990132228143,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,P,15616,Individuals,15616 i,5 year peak mean 1998/9-2002/3,International population (passage),1.53098039215686,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,001,Gavia stellata (North-western Europe - wintering),Red-throated diver ,W,55,Individuals,55 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.1340206185567,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,183,Larus fuscus (Western Europe/Mediterranean/Western Africa),Lesser black-backed gull ,B,1378,,1378 n,Seabird 2000 Census,Nationally important population (GB breeding),1.25157809647505,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,P,367,Individuals,367 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.59565217391304,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,039,Anser fabalis,Bean goose ,W,7,Individuals,7 i,,Nationally important population (GB wintering),1.75,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,W,29099,Individuals,29099 i,5 year peak mean 1998/9-2002/3,International population (Wintering),12.1245833333333,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,046a,Branta bernicla bernicla (Western Siberia/Western Europe),Dark-bellied brent goose,W,20861,Individuals,20861 i,5 year peak mean 1998/9-2002/3,International population (Wintering),9.70279069767442,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,9746,Individuals,9746 i,5 year peak mean 1998/9-2002/3,International population (Wintering),3.24866666666667,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,054,Anas acuta (North-western Europe),Northern pintail ,W,431,Individuals,431 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.54480286738351,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,179,Larus ridibundus (North-western Europe - breeding),Black-headed gull ,W,31403,Individuals,31403 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.87000535937593,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,065,Melanitta nigra (Western Siberia/Western & Northern Europe/North-western Africa),Black (common) scoter ,W,1190,Individuals,1190 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.38,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,W,54,Individuals,54 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),39.7058823529412,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,nationally important,132,Recurvirostra avosetta (Western Europe/Western Mediterranean - breeding),Pied avocet ,P,422,Individuals,422 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),12.4300441826215,N,553661,340320.8
7000041,The Wash,UK11072,E,Classified/designatd,internationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,1500,Individuals,1500 i,5 year peak mean 1998/9-2002/3,International population (passage),2.05479452054795,N,553661,340320.8
